,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
75,Connor Kochera,William & Mary,CAA,31,80.1,90.6,19.8,44.9,47.93,2.8,14.3,11.3,18.5,50,68,0.735,76,180,0.422,0.2,2.1,21.7,So,5-Jun,23,0.513641,2022,72316,"Arlington Heights, IL",Davidson,0.848484848,56,112,20,68,0.5,0.294117647,0,0,0,2.20442,0,-2.27045,-1.52961,-0.740833,A10
76,Noah Freidel,South Dakota St.,Sum,16,28.5,105.4,28.1,54.6,57.1,2.8,9,6.7,13.7,38,54,0.704,38,74,0.514,1.7,1.2,31,So,4-Jun,15,2.39568,2022,71998,"Tea, SD",James Madison,0.730744083,23,34,15,40,0.676470588,0.375,2,2,1,1.73776,0,1.75887,3.99509,-2.23622,CAA
77,Aidan McCool,Maryland,B10,3,0.5,269.8,8.6,0,105.26,0,18.9,27.2,0,2,2,1,0,0,0,0,0,0,So,3-Jun,14,1.0943,2022,72339,"Charleston, SC",Louisville,0,0,0,0,0,0,0,0,0,0,0.194671,0,5.05825,5.39753,-0.339284,ACC
78,Tre Mitchell,Texas,B12,24,32.6,107.2,26,52.5,56.56,8.2,18,15.9,18.7,40,50,0.8,62,115,0.539,4.3,2.4,31.1,Jr,9-Jun,33,2.1917,2022,71288,"Pittsburgh, PA",West Virginia,0.885757389,32,51,30,64,0.62745098,0.46875,6,6,1,2.53193,0,7.37535,3.94037,3.43498,B12
79,Kaosi Ezeagu,Kansas St.,B12,25,25.3,111.2,17,68.5,65.68,10.2,15,2.6,20.9,30,53,0.566,37,54,0.685,3.1,1.1,98.1,Jr,10-Jun,20,1.18327,2022,65619,"Brampton, ON",Sam Houston St.,0.210526316,36,48,1,6,0.75,0.166666667,24,25,0.96,1.35003,0,-0.296548,-1.35385,1.0573,WAC
80,Liam Lloyd,Grand Canyon,WAC,15,4.3,55,20.7,28.6,32.41,2.2,14.8,3.7,34.5,2,3,0.667,4,8,0.5,2.1,1.2,21.4,So,5-Jun,21,-0.356164,2022,72644,"Spokane, WA",Northern Arizona,0.500141683,2,4,2,4,0.5,0.5,0,0,0,0.363852,0,-14.946,-12.9722,-1.97381,BSky
81,Fardaws Aimaq,Utah Valley,WAC,30,85.4,104.5,28.7,49.9,54.17,10.4,31.6,12.5,16.7,132,185,0.714,184,384,0.479,4,1.1,43.1,So,11-Jun,11,3.62252,2022,66686,"Vancouver, BC",Texas Tech,0.585123404,105,171,79,213,0.614035088,0.370892019,25,26,0.961538462,4.40377,0,4.20502,3.06341,1.14162,B12
82,CJ Fredrick,Iowa,B10,27,53.5,127.8,12.3,59.2,60.36,0.8,3.6,12.3,6.9,23,34,0.676,36,76,0.474,0.6,0.8,22.4,So,3-Jun,5,3.00609,2021,66496,"Cincinnati, ",Kentucky,5.199514039,9,20,27,57,0.45,0.473684211,0,0,0,1.96304,0,3.45886,3.20531,0.253544,SEC
83,Ryan Wade,Central Michigan,MAC,10,7.1,71.2,4.5,21.4,20.07,1.3,6.8,6.3,0,0,1,0,0,0,0,0,2.1,14.3,Jr,2-Jun,4,-0.917251,2022,70744,"Ann Arbor, MI",Green Bay,0,0,0,0,0,0,0,0,0,0,0.489777,0,-7.29314,-6.46721,-0.825939,Horz
84,Andre Kelly,California,P12,21,49.2,119.2,20.7,61.2,62.47,7.5,24.9,7.2,11.3,36,52,0.692,120,197,0.609,1.9,1.1,25.9,Sr,9-Jun,22,4.02971,2022,65654,"Stockton, CA",UC Santa Barbara,0.749934377,55,76,65,121,0.723684211,0.537190083,10,10,1,3.29452,0,5.39258,3.85101,1.54157,BW
85,Keonte Kennedy,UTEP,CUSA,17,45.3,99.3,24.1,48.8,51.32,4.8,15.9,11.2,13.1,38,56,0.679,66,133,0.496,1.1,3.1,26,So,5-Jun,3,2.30993,2022,66522,"Austin, TX",Memphis,1.062522266,31,51,35,82,0.607843137,0.426829268,8,15,0.533333333,3.71431,0,3.62243,2.48898,1.13345,Amer
86,Taylor Funk,Saint Joseph's,A10,28,82.5,112.9,17.9,53.8,57.67,4.6,15.8,9.8,13.7,60,69,0.87,41,84,0.488,0.9,1.4,24,Sr,8-Jun,33,3.22335,2022,50749,"Lancaster, PA",Utah St.,1.166666667,26,54,15,30,0.481481481,0.5,2,3,0.666666667,3.39931,0,4.32717,3.37863,0.948543,MWC
87,Chase Johnston,Stetson,ASun,26,84.3,106.8,21.2,53.5,55.61,1.5,7.8,9.1,13,42,53,0.792,49,125,0.392,0.4,2.3,16.1,So,2-Jun,11,2.40866,2022,71441,"Boca Raton, FL",Florida Gulf Coast,0.872343142,27,56,24,76,0.482142857,0.315789474,0,0,0,1.96019,0,0.856444,1.84477,-0.988322,ASun
88,Devan Cambridge,Auburn,SEC,33,46.9,105.5,15,45.8,48.05,9.2,10,5.6,13.3,24,36,0.667,47,78,0.603,1.7,1.6,21.8,Jr,6-Jun,35,1.13511,2022,71448,"Nashville, TN",Arizona St.,0.913055954,42,66,5,12,0.636363636,0.416666667,27,31,0.870967742,2.25989,0,1.64607,0.734524,0.911551,P12
89,Nelly Cummings,Colgate,Pat,31,73.9,101.4,26.8,46.3,51.38,2,8.6,20.5,16.2,99,121,0.818,92,227,0.405,0,2.1,30.6,Sr,Jun-00,0,2.27984,2022,50413,"Midland, PA",Pittsburgh,1.513513514,49,112,43,115,0.4375,0.373913043,0,0,0,2.29178,0,-2.57196,-0.626638,-1.94533,ACC
90,Jermaine Couisnard,South Carolina,SEC,26,53.4,93,28.6,46.9,49.92,2.3,8.8,27.3,23.9,55,81,0.679,69,151,0.457,0.3,2.4,29.5,Jr,4-Jun,5,1.85749,2022,65489,"East Chicago, IN",Oregon,1.037946355,39,71,30,80,0.549295775,0.375,0,1,0,2.73372,0,1.46192,1.40377,0.0581494,P12
91,Dardan Kapiti,Florida Atlantic,CUSA,13,4.2,97.2,21.6,41.2,44.97,18.4,11.5,0,15.6,3,4,0.75,7,17,0.412,6.3,3.4,23.5,So,10-Jun,35,0.151762,2022,71451,"Prishtina, Kosovo",Eastern Kentucky,0,7,12,0,5,0.583333333,0,1,1,1,0.427995,0,0.0769169,-0.69383,0.770747,ASun
92,Jaylin Hunter,Old Dominion,CUSA,31,85.9,100.2,17.9,45.7,50.28,1.9,10.6,22.7,21.1,56,66,0.848,61,147,0.415,1.1,2.7,24.9,So,Jun-00,12,1.39085,2022,70401,"Manchester, CT",Ohio,1.855115481,31,57,30,90,0.543859649,0.333333333,1,2,0.5,2.95978,0,0.741438,-0.253303,0.994741,MAC
93,Lahat Thioune,Utah,P12,28,25,101.3,19.5,60.9,64.91,11.8,22.7,6.1,31.1,21,25,0.84,42,69,0.609,1.7,1.5,36.2,Jr,10-Jun,0,0.738553,2022,66484,"Dakar, Senegal",UCF,0.281214454,35,55,7,14,0.636363636,0.5,6,8,0.75,1.13578,0,-0.189298,-0.322809,0.133512,Amer
94,Joe Quintana,Loyola Marymount,WCC,28,81.7,113.9,18.4,54.2,59.2,1,11.2,10.5,13.2,68,74,0.919,27,79,0.342,0.4,1.9,28.1,Sr,2-Jun,2,3.22792,2022,50491,"Claremont, CA",Cal Baptist,1.307703748,24,50,3,29,0.48,0.103448276,0,0,0,2.13899,0,1.74629,2.68011,-0.933824,WAC
95,Hason Ward,VCU,A10,29,45.9,99.4,18.4,55.3,56.54,9.3,18.6,8.2,22.6,20,30,0.667,84,146,0.575,8.5,2.6,19.7,Jr,9-Jun,20,1.03332,2022,71667,"St. Thomas, Barbados",Iowa St.,0.54760754,70,92,14,54,0.760869565,0.259259259,46,52,0.884615385,3.13711,0,3.22827,-1.07583,4.3041,B12
96,Tyler Cochran,Ball St.,MAC,30,67.5,97.8,24.8,48.4,52.44,6.9,16.7,17.4,21.2,72,99,0.727,100,216,0.463,0.4,4.1,35.2,Jr,2-Jun,45,1.41507,2022,71025,"Bolingbrook, IL",Toledo,0.873410768,60,117,40,99,0.512820513,0.404040404,1,1,1,2.22548,0,0.931458,0.102151,0.829306,MAC
97,Noah Waterman,Detroit,Horz,21,45.8,113.6,15.6,56.4,58.17,5,15.2,3.7,13.4,18,24,0.75,21,37,0.568,3.3,1.8,18,Jr,11-Jun,1,1.55172,2022,71212,"Savannah, NY",BYU,0.555594446,15,23,6,14,0.652173913,0.428571429,2,2,1,1.38866,0,-0.21584,0.830719,-1.04656,WCC
98,Seny Ndiaye,West Virginia,B12,6,1.7,48.9,11.1,0,0,19.3,26.7,0,45.7,0,0,0,0,2,0,15,0,0,So,10-Jun,23,-0.571034,2022,73623,"Dakar, Senegal",USC Upstate,0,0,2,0,0,0,0,0,0,0,0.494098,0,-8.29917,-10.8639,2.56469,BSth
99,Elijah Parquet,Colorado,P12,18,39.9,104.7,12.8,48.5,53.45,2.3,7,8.8,16.4,30,40,0.75,35,61,0.574,2.7,1.5,41.2,Sr,4-Jun,24,1.01848,2022,65870,"Beaumont, TX",UNLV,1.3157446,21,30,14,31,0.7,0.451612903,5,6,0.833333333,2.83778,0,1.08408,-0.954119,2.0382,MWC
100,Theo Akwuba,Louisiana Lafayette,SB,23,51,109,18.2,55.3,58.5,13.1,20.7,6,20.4,49,72,0.681,75,135,0.556,8.4,1.1,51.1,Jr,11-Jun,10,1.8675,2022,66344,"Montgomery, AL",Mississippi,0.395348837,53,78,22,57,0.679487179,0.385964912,13,14,0.928571429,2.64171,0,2.79886,1.39445,1.40441,SEC
101,Joe Kasperzyk,Southeastern Louisiana,Slnd,27,48.4,97.9,28.1,52.1,57.73,3.4,6,20.4,24.8,80,102,0.784,68,126,0.54,0.5,3.6,47.7,Jr,3-Jun,25,1.43114,2022,66043,"New Haven, CT",Niagara,0.831152623,59,106,9,20,0.556603774,0.45,4,6,0.666666667,1.18812,0,-2.12887,-0.488755,-1.64012,MAAC
102,John Camden,Memphis,Amer,1,0.2,0,0,0,0,0,52.6,0,0,0,0,0,0,0,0,0,0,0,Fr,8-Jun,15,-0.641472,2022,75022,"Downingtown, PA",Virginia Tech,0,NA,NA,NA,NA,0,0,NA,NA,0,0.28421,0,-0.780284,-1.09538,0.315098,ACC
103,Jordan Wilmore,Missouri,SEC,13,8,74,19.9,44.4,43.55,8,17.2,4.1,29.1,2,6,0.333,12,27,0.444,6.5,1.2,22.2,So,3-Jul,32,-0.238514,2022,73709,"Laurel, MD",Northwestern St.,0.199947998,12,20,0,7,0.6,0,4,4,1,0.746469,0,-6.79963,-8.02025,1.22062,Slnd
104,Zool Kueth,Northern Illinois,MAC,30,38.3,92,15.2,40.1,46.62,4.7,9,3,15,28,32,0.875,11,26,0.423,3.5,1.3,30.2,Sr,7-Jun,12,-0.101714,2022,72668,"Gallatin, TN",Tennessee St.,0.388833333,8,17,3,9,0.470588235,0.333333333,3,3,1,1.10905,0,-2.87204,-2.38272,-0.489317,OVC
105,Jaylan Gainey,Brown,Ivy,27,61.9,125.8,15.1,71.5,68.77,9.6,22.8,3.6,14.3,25,51,0.49,108,151,0.715,10.6,0.4,33.8,Sr,9-Jun,22,2.60676,2022,66428,"Greensboro, NC",Florida St.,0.439972161,80,105,28,46,0.761904762,0.608695652,50,54,0.925925926,2.48336,0,4.19697,2.57921,1.61776,ACC
106,Chance Hunter,Cal Baptist,WAC,26,42.8,89.4,20.5,46.8,47.15,5.4,14.5,9.3,17.5,19,40,0.475,35,78,0.449,1.6,0.9,23,Jr,6-Jun,13,0.285018,2022,70894,"Inglewood, CA",Cal Poly,0.857154694,28,51,7,26,0.549019608,0.269230769,3,4,0.75,1.72811,0,-3.10647,-1.93237,-1.1741,BW
107,Cam Carter,Mississippi St.,SEC,27,16.7,91.1,18.3,45.3,48.68,2.1,8.9,20.5,27,11,16,0.688,15,33,0.455,1.6,2.9,30.2,Fr,3-Jun,5,0.216099,2022,74748,"Donaldsonville, LA",Kansas St.,1.315759557,14,22,1,11,0.636363636,0.090909091,1,1,1,0.887977,0,-0.914434,-2.30571,1.39128,B12
108,Tyrone Perry,Lafayette,Pat,27,77,106.1,19.4,53.1,55.05,1.9,11.4,18.8,13.8,30,37,0.811,60,116,0.517,0.4,1.8,13.5,Sr,2-Jun,3,1.75511,2022,66264,"Apopka, FL",Tennessee Tech,2.099958001,31,49,29,67,0.632653061,0.432835821,0,0,0,1.62394,0,-2.33411,-0.0544276,-2.27968,OVC
109,Keion Brooks,Kentucky,SEC,33,59,111.2,21.3,50.5,54.81,7.3,12.9,7,14.8,72,92,0.783,132,252,0.524,2.7,1.6,32.6,Jr,7-Jun,12,2.88287,2022,70335,"Fort Wayne, IN",Washington,0.75001875,73,104,59,149,0.701923077,0.395973154,30,30,1,2.89193,0,4.15646,2.52472,1.63174,P12
110,Gabe Wiznitzer,Louisville,ACC,5,2.4,100.2,3.7,100,100,0,14.7,5.5,51.7,0,0,0,1,1,1,3.6,0,0,So,11-Jun,23,-0.180483,2022,73527,"Walhalla, SC",Ohio,1,1,1,0,0,1,0,0,0,0,0.632061,0,-3.08162,-6.79877,3.71715,MAC
111,Josh Earley,Tulsa,Amer,5,2.3,48.4,13.9,40,40,0,20.4,0,44.2,0,0,0,2,5,0.4,0,0,0,Jr,7-Jun,15,-0.846807,2022,70307,"Shawnee Mission, KS",Southeast Missouri St.,0,0,0,2,5,0,0.4,0,0,0,0.378388,0,-12.6118,-9.62798,-2.98386,OVC
112,Emmanuel Akot,Boise St.,MWC,30,69.7,95,21,48.9,50.47,1.3,11.1,17.6,21.7,45,76,0.592,56,137,0.409,1.3,1.3,27.7,Sr,8-Jun,14,1.65472,2022,50224,"Winnipeg, MB",Western Kentucky,1.173307432,31,49,25,88,0.632653061,0.284090909,9,9,1,3.62698,0,1.30212,0.21588,1.08624,CUSA
113,Tyzhaun Claude,Morehead St.,OVC,6,2.2,83.1,36.8,38.5,43.62,9.1,12.2,25.5,24.4,3,4,0.75,5,13,0.385,0,2.2,30.8,So,8-Jun,0,0.19212,2022,71830,"Goldsboro, NC",Western Carolina,0.500045,3,8,2,5,0.375,0.4,2,2,1,0.410836,0,-6.12255,-4.97493,-1.14762,SC
114,Colby Rogers,Siena,MAAC,28,77.6,106.2,21.8,53.5,55.92,1.3,6.7,9.3,13.3,44,53,0.83,66,158,0.418,1.1,1.2,16.2,Jr,4-Jun,3,2.4515,2022,70246,"Convington, GA",Wichita St.,0.840906198,13,36,53,122,0.361111111,0.43442623,0,0,0,2.0765,0,-0.047973,1.57873,-1.6267,Amer
115,Rod Brown,Jacksonville,ASun,24,30.5,99,16.4,49.2,50.31,10.7,13.2,10.6,22.5,10,18,0.556,32,63,0.508,0.9,1.7,27.7,Jr,8-Jun,0,0.237407,2022,65723,"Memphis, TN",Tarleton St.,1,28,43,4,20,0.651162791,0.2,1,1,1,1.29962,0,-0.383185,-1.07371,0.690522,WAC
116,Earl Timberlake,Memphis,Amer,29,37.4,93,18.4,46.8,49.57,7,15.1,16.7,27.1,31,53,0.585,52,107,0.486,3.4,1.7,47.7,So,6-Jun,0,0.586924,2022,73111,"Washington, DC",Bryant,1.06821777,43,77,9,30,0.558441558,0.3,3,3,1,2.01588,0,1.39814,-0.747893,2.14603,NEC
117,Alex Anderson,South Alabama,SB,29,59.5,102.8,15.1,51.1,52.29,6.6,8.6,8.9,17,31,56,0.554,69,133,0.519,1.5,1.1,41.5,Fr,6-Jun,12,0.806081,2022,74401,"Memphis, TN",Alabama St.,1.085706204,55,91,14,42,0.604395604,0.333333333,2,3,0.666666667,1.83746,0,-1.71942,-1.37106,-0.348359,SWAC
118,Keshaun Saunders,Toledo,MAC,27,25.8,95,13.9,53.3,54.24,2.7,8.3,5,24.1,6,9,0.667,19,40,0.475,0,0.5,12,Jr,5-Jun,24,-0.041014,2022,66689,"Brampton, ON",Portland St.,0.523866667,12,27,7,13,0.444444444,0.538461538,0,1,0,0.915061,0,-5.1045,-3.29669,-1.80781,BSky
119,Brendan McGuire,Quinnipiac,MAAC,21,33.3,106.2,16.2,45.8,49.84,3.8,14.2,25.6,18.8,20,28,0.714,29,60,0.483,2.4,1.2,33.7,Jr,7-Jun,20,1.01359,2022,71539,"Garden City, NY",Sacred Heart,2.619,22,40,7,20,0.55,0.35,2,3,0.666666667,1.22516,0,-0.493208,-0.454618,-0.0385898,NEC
120,Alston Mason,Oklahoma,B12,18,7.8,58,23.6,31.8,34.87,2.5,6.7,6.6,32.3,4,6,0.667,6,15,0.4,0,4.4,18.2,Fr,2-Jun,3,-0.482303,2022,74732,"Overland Park, KS",Missouri St.,0.285677552,5,12,1,3,0.416666667,0.333333333,0,0,0,0.730043,0,-8.90008,-8.75191,-0.148178,MVC
121,Bogdan Zimonjic,Florida Atlantic,CUSA,15,5.9,102.1,14.1,44.4,44.85,8.2,9.8,4.7,11.4,1,2,0.5,2,9,0.222,0,3.2,11.1,Fr,5-Jun,5,0.0972252,2022,74997,"Belgrade, Serbia",Tennessee Tech,2,1,3,1,6,0.333333333,0.166666667,0,0,0,0.416239,0,-0.308999,-1.07133,0.762334,OVC
122,Russell Harrison,Louisiana Monroe,SB,27,78.7,110,17.8,56.1,58.73,2.6,16.6,7.6,13.1,43,52,0.827,61,113,0.54,1.5,1.5,19.3,Sr,7-Jun,24,2.4213,2022,72476,"Lubbock, TX",Oklahoma St.,1.025050626,27,43,38,76,0.627906977,0.5,1,1,1,1.96538,0,0.0836582,1.6441,-1.56044,B12
123,Riley Abercrombie,Rice,CUSA,26,17.8,103.7,17.1,56.3,59.16,2.7,13.3,10.2,21.5,10,12,0.833,9,17,0.529,0.9,0.5,21.4,So,10-Jun,11,0.413573,2022,66621,"Wollongong, Australia",Northern Colorado,1,3,4,6,13,0.75,0.461538462,1,1,1,0.460938,0,-1.06561,0.585764,-1.65137,BSky
124,D'Maurian Williams,Gardner Webb,BSth,28,80.8,104.6,23,49.7,53.42,1.7,14,17.2,14.7,67,84,0.798,59,148,0.399,0.5,1.6,25.7,So,5-Jun,4,2.29572,2022,72998,"Phoenix, AZ",Texas Tech,1.418160298,34,77,25,71,0.441558442,0.352112676,0,0,0,3.12911,0,2.21161,1.90343,0.308178,B12
125,Saba Gigiberia,Georgia Tech,ACC,14,8.9,86.6,21.5,46.4,47.17,9.5,23,17.6,26.8,4,8,0.5,13,28,0.464,6.1,2.6,28.6,So,1-Jul,2,0.130406,2022,72520,"Tbilisi, Georgia",San Francisco,1,8,13,5,15,0.615384615,0.333333333,1,1,1,0.991035,0,0.409559,-3.7612,4.17076,WCC
126,Brandon Martin,South Carolina,SEC,30,28.7,86.8,13,43.2,44.93,7.4,13,7.3,25.9,7,11,0.636,27,58,0.466,0.9,1.8,16.7,Sr,5-Jun,14,-0.171801,2022,65975,"Miami, FL",Massachusetts,0.904782994,16,22,11,36,0.727272727,0.305555556,0,1,0,1.27769,0,-0.848373,-2.26096,1.41259,A10
127,Keenan Fitzmorris,Stanford,P12,5,0.7,0,10.6,0,0,0,14.1,0,0,0,0,0,0,1,0,0,0,0,So,Jul-00,12,-0.485619,2021,65938,"Overland Park, KS",Stony Brook,0,0,0,0,1,0,0,0,0,0,0.142355,0,-8.39324,-6.7868,-1.60644,AE
128,Victor Hart,FIU,CUSA,13,6.9,55.8,20.9,26.2,33.01,1.4,16.4,4.4,30.2,6,10,0.6,4,15,0.267,1.4,0,47.6,So,8-Jun,11,-0.693689,2022,75670,"Miami, FL",Southern Miss,0.499930001,4,12,0,3,0.333333333,0,0,0,0,0.41361,0,-15.2794,-12.12,-3.1594,CUSA
129,Javon Pickett,Missouri,SEC,30,75.3,98.8,19.9,45.8,49.62,3.2,8.3,13.2,16.1,60,79,0.759,111,225,0.493,0.5,1.7,26.5,Sr,5-Jun,4,2.12755,2022,66370,"Belleville, IL",Saint Louis,1.134613092,79,134,32,91,0.589552239,0.351648352,4,5,0.8,2.51082,0,-0.993002,-0.581495,-0.411507,A10
130,Lu'Cye Patterson,Missouri St.,MVC,33,65.9,108.2,16.8,49.3,52.83,2.7,9,14.1,14.1,51,73,0.699,90,163,0.552,1,1.3,36.3,So,1-Jun,25,1.65232,2022,72897,"Minneapolis, MN",Charlotte,2.027108987,54,83,36,80,0.65060241,0.45,0,0,0,2.1561,0,-0.392123,-0.529137,0.137015,CUSA
131,Gabe Dorsey,Vanderbilt,SEC,22,9.7,47.5,14.3,20.6,21.17,1.6,3.4,5.2,20.1,1,3,0.333,4,7,0.571,0.8,0,8.8,Fr,6-Jun,11,-0.905845,2022,75590,"Westminster, MD",William & Mary,0.571338781,1,2,3,5,0.5,0.6,0,0,0,0.516402,0,-10.6796,-8.58266,-2.09691,CAA
132,Tyree Corbett,Coppin St.,MEAC,24,47.1,98.5,28.2,49.4,51.94,12.3,23.9,10,14.6,65,106,0.613,104,196,0.531,3.8,1.2,42.4,Jr,7-Jun,3,1.95295,2022,72257,"Philadelphia, PA",Denver,0.478269943,85,132,19,64,0.643939394,0.296875,16,16,1,2.39028,0,-0.050441,1.29741,-1.34785,Sum
133,Wynston Tabbs,Boston College,ACC,12,40.4,96.1,26,51.2,54.74,1,10.7,14.1,21.1,27,34,0.794,26,62,0.419,0.3,0.9,26.2,Jr,2-Jun,10,2.09702,2021,65852,"Suitland, MD",East Carolina,0.656241797,17,28,9,34,0.607142857,0.264705882,0,0,0,1.86974,0,-1.99194,0.578698,-2.57064,Amer
134,Bailey Conrad,Western Kentucky,CUSA,7,0.6,39.1,19.2,0,35.09,0,15.4,0,42.3,1,3,0.333,0,0,0,0,0,0,So,7-Jun,32,-0.162121,2022,72623,"Corydon, IN",The Citadel,0,0,0,0,0,0,0,0,0,0,0.067766,0,-15.8753,-10.308,-5.56735,SC
135,Luke Kasubke,Kansas St.,B12,30,29.2,87,11.2,43.1,43.53,2.8,7.5,7.2,18.9,1,1,1,13,25,0.52,0.3,1.6,1.5,So,5-Jun,22,-0.198383,2022,73778,"St. Louis, MO",Illinois St.,1.077082853,9,17,4,8,0.529411765,0.5,0,0,0,1.17144,0,-1.74099,-2.56776,0.826772,MVC
136,Matteus Case,Providence,BE,4,0.4,76.5,24.1,100,80.81,0,36.4,0,41.9,0,1,0,2,2,1,0,0,50,Fr,5-Jun,3,-0.0267652,2022,74684,"Pickering, ON",William & Mary,0,2,2,0,0,1,0,0,0,0,0.177737,0,-3.92669,-2.83502,-1.09168,CAA
137,E.J. Clark,Alabama St.,SWAC,28,48.8,110.3,19.8,46.4,56.82,1.7,6.4,18.9,17.3,86,100,0.86,37,101,0.366,0.4,1.7,64.9,Jr,11-May,4,1.70931,2022,72837,"Dallas, TX",George Washington,1.540481229,19,48,18,53,0.395833333,0.339622642,0,0,0,0.910816,0,-2.79266,-0.226341,-2.56632,A10
138,Miguel Tomley,Santa Clara,WCC,11,5.8,102.6,13.7,50,51.75,3.2,9.7,4.1,10.7,4,7,0.571,2,4,0.5,0,0.7,43.8,So,3-Jun,10,0.226464,2022,70262,"Surrey, BC",Idaho St.,1,2,3,0,1,0.666666667,0,0,0,0,0.535452,0,-2.30683,0.152539,-2.45937,BSky
139,Chauncey Hawkins,St. Francis NY,NEC,16,61.4,110.5,26.4,51.9,56.34,1.1,9.4,28.3,15.8,61,83,0.735,65,130,0.5,0.9,2.9,44.6,Sr,8-May,4,3.01503,2021,50783,"Spring Valley, NY",Bryant,1.944444444,32,60,34,71,0.533333333,0.478873239,0,0,0,1.32705,0,1.81767,3.4435,-1.62584,NEC
140,Brandon Huntley-Hatfield,Tennessee,SEC,35,31.1,91.2,19.6,46.5,47.95,10.7,16.2,4.9,21.7,16,27,0.593,57,116,0.491,3.3,1.5,20.9,Fr,10-Jun,2,0.453269,2022,75639,"Clarksville, TN",Louisville,0.343760254,44,64,13,52,0.6875,0.25,12,12,1,1.69685,0,-1.32479,-2.03594,0.711146,ACC
141,Langdon Hatton,William & Mary,CAA,29,33.8,91.9,17.2,46.9,50.32,7.7,12.8,1.1,18.9,31,51,0.608,43,92,0.467,2.7,0.3,52,Fr,10-Jun,33,0.118825,2022,75550,"Georgetown, IN",Bellarmine,0.1200048,37,68,6,24,0.544117647,0.25,5,5,1,0.866158,0,-5.816,-3.45146,-2.36454,ASun
142,Allen Betrand,Rhode Island,A10,18,33.6,82.9,16.3,41.1,42.29,3,5.7,7.7,20.3,5,7,0.714,17,42,0.405,1.6,2,7.3,Jr,5-Jun,4,-0.272589,2021,65709,"Philadelphia, PA",Rider,0.700027,12,30,5,12,0.4,0.416666667,1,1,1,1.70734,0,-2.90009,-3.27699,0.376894,MAAC
143,Brandon Johns Jr.,Michigan,B10,31,30.3,88.6,15.8,41.2,45.33,3.9,13.7,4.5,19.2,20,28,0.714,25,63,0.397,2.3,1.2,28.9,Sr,8-Jun,23,0.109624,2022,65815,"Lansing, MI",VCU,0.523767346,18,32,7,31,0.5625,0.225806452,5,7,0.714285714,1.40992,0,-0.321955,-1.31959,0.997635,A10
144,Ethan Anderson,USC,P12,34,52.3,96.7,14.7,44.4,44.04,2.4,9.3,18.2,18,8,22,0.364,46,108,0.426,1.3,1.5,13.7,Jr,1-Jun,20,0.522029,2022,70951,"Los Angeles, CA",Wyoming,2.343710157,28,56,18,52,0.5,0.346153846,1,1,1,2.13125,0,0.0940854,-1.34683,1.44091,MWC
145,Trey James,Iona,MAAC,11,3.6,120.1,12.4,62.5,59.91,11.7,11.5,0,9.5,3,6,0.5,5,8,0.625,6.4,1.2,75,Fr,9-Jun,50,0.339899,2022,74222,"Inez, KY",Robert Morris,0,3,4,2,4,0.75,0.5,0,0,0,0.456823,0,0.396772,-0.706219,1.10299,Horz
146,Matthew Lee,Saint Peter's,MAAC,30,53.5,92.1,20.3,39.8,46.02,1.3,7.3,25,21.9,56,75,0.747,32,103,0.311,0.5,1.6,40.3,Jr,Jun-00,15,0.620758,2022,70971,"San Juan, Puerto Rico",Missouri St.,1.641478463,12,49,20,54,0.244897959,0.37037037,0,0,0,2.34168,0,-1.67152,-1.6714,-0.000120246,MVC
147,Kevin Schutte,Hofstra,CAA,22,20.1,113.9,13.2,51.6,51.77,15.1,21.5,4.8,14.1,6,12,0.5,16,31,0.516,6.4,1.6,38.7,Jr,9-Jun,14,0.476394,2021,65453,"Zwolle, Netherlands",Incarnate Word,0.833516685,15,25,1,6,0.6,0.166666667,3,4,0.75,0.748598,0,-1.66668,-2.33452,0.66784,Slnd
148,Ryan Rapp,Washington St.,P12,16,4.9,87,17,32.4,45.67,0,18.9,7.4,24,8,8,1,1,2,0.5,1.5,0.8,47.1,Jr,5-Jun,22,-2.34E-05,2022,70617,"Melbourne, Australia",Hawaii,0.6,0,0,1,2,0,0.5,0,0,0,0.52273,0,-3.74762,-4.20845,0.460823,BW
149,Isaiah Bigelow,Wofford,SC,29,58.2,108.7,20.2,47.8,52.7,5.9,23.7,11.4,13.2,49,58,0.845,40,75,0.533,1.2,1,28.6,Jr,7-Jun,4,1.8234,2022,66285,"Greensboro, NC",Richmond,1.272710193,32,53,8,22,0.603773585,0.363636364,5,10,0.5,2.138,0,-0.451258,0.367946,-0.819204,A10
150,Landers Nolley II,Memphis,Amer,29,58.5,101.3,20.6,45.4,50.06,2.9,12.7,18.8,20.8,58,73,0.795,58,140,0.414,1.2,1.8,29.2,Jr,7-Jun,3,2.04939,2022,65714,"Fairbuna, GA",Cincinnati,1.355910543,13,22,45,118,0.590909091,0.381355932,2,4,0.5,3.01658,0,2.46393,1.49359,0.970348,Amer
